,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
1349,14886,200333.0,mul,True,3571.68646485021,454.7447142452192,204555.0,204820.0,204821.0
1350,11789,316849.0,mul,True,3878.625776551359,770.5644724722783,325309.0,330256.0,331082.0
1351,5672,501544.0,mul,True,3951.383355030745,873.1753098980572,506260.0,508347.0,508577.0
1352,66025,215008.0,mul,True,3524.907404224857,569.408556852622,216669.0,216712.0,216713.0
1353,39218,147509.0,mul,True,1688.4855263864197,301.6098948613097,148450.0,148509.0,148509.0
1354,76661,52086.0,mul,True,1755.4952349147409,146.51520956338635,51955.0,51951.0,51951.0
1355,17751,157626.0,mul,True,1983.927410817666,226.53002622376928,156801.0,156143.0,155964.0
1356,55070,249394.0,mul,True,3686.7778968468574,554.1790310429858,267147.0,282174.0,286424.0
1357,1536,380887.0,mul,True,4096.424102220744,1120.2949240555904,410682.0,420224.0,420804.0
1358,41311,74538.0,mul,True,1338.4927393723383,172.2930255577688,80835.0,83044.0,83199.0
1359,85643,118615.0,mul,True,3233.7284513915743,438.12598765347195,121538.0,121962.0,121968.0
1360,27258,192925.0,mul,True,817.7758970804775,608.4530899093494,191481.0,191392.0,191392.0
1361,98640,220054.0,mul,True,2168.8075810711653,477.24102663775426,225518.0,229998.0,231237.0
1362,79745,67956.0,mul,True,1635.7151539824467,106.86808998595335,68301.0,68576.0,68652.0
1363,34637,283279.0,mul,True,3883.7224810635857,777.3421116942542,304875.0,323233.0,328438.0
1364,53949,143005.0,mul,True,1991.7634217925563,238.52749592655653,144747.0,144959.0,144961.0
1365,70084,102649.0,mul,True,1797.8980068071023,437.5914609019144,102910.0,102913.0,102913.0
1366,37863,243653.0,mul,True,3766.2272490532296,635.2373507186867,268557.0,277389.0,278012.0
1367,43619,136951.0,mul,True,3432.175865097729,357.81899558507376,143636.0,144621.0,144637.0
1368,39576,116369.0,mul,True,1619.9547328077056,238.8979578477845,116374.0,116374.0,116374.0
1369,20634,263865.0,mul,True,4066.077004709114,1063.3764718706366,267984.0,268988.0,269029.0
1370,45304,142887.0,mul,True,3061.9874620667783,189.41960973022924,146684.0,147964.0,148053.0
1371,48054,239486.0,mul,True,3882.352148308344,775.5139943375459,244769.0,245536.0,245549.0
1372,80829,420158.0,mul,True,3801.101730573633,674.4654824146705,445983.0,454918.0,455543.0
1373,49419,245315.0,mul,True,3867.6074558902715,756.1135058826831,250655.0,250991.0,250992.0
1374,57718,235432.0,mul,True,2548.0322707622217,795.5488799663615,240303.0,240610.0,240611.0
1375,15021,136792.0,mul,True,3865.3832613825516,753.2294266944596,137310.0,137316.0,137316.0
1376,11557,703883.0,mul,True,4223.229469395484,1393.015209765685,713649.0,719666.0,720769.0
1377,70734,281433.0,mul,True,2488.0903590347066,1014.3873457965373,283947.0,284014.0,284014.0
1378,27583,210903.0,mul,True,3267.729978970046,269.74422377883496,217312.0,221423.0,222213.0
1379,28339,105915.0,mul,True,2224.72930063396,424.6107863708159,110178.0,110296.0,110296.0
1380,78606,321504.0,mul,True,2228.047280664179,428.47760448524053,332285.0,337739.0,338462.0
1381,12428,144288.0,mul,True,3798.2540808786853,671.1734714937807,146358.0,146487.0,146488.0
1382,42437,96438.0,mul,False,1811.4097784077721,154.07777102337124,95627.0,94027.0,92453.0
1383,46106,256302.0,mul,True,2980.499920554364,735.9122856827564,262314.0,262474.0,262474.0
1384,62088,105947.0,mul,True,3128.94046379412,212.5132274654035,107756.0,108364.0,108406.0
