,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
8504,23227,261541.0,mul,True,3539.0167858754235,429.9215391183672,269876.0,274625.0,275384.0
8505,95993,360392.0,mul,True,3362.3196664328257,990.0714293906854,387490.0,411446.0,418653.0
8506,17268,171255.0,mul,True,3449.577166566957,519.9728852601061,169741.0,169525.0,169522.0
8507,28146,178957.0,mul,False,1055.928769014537,595.7431198319766,188941.0,210612.0,234768.0
8508,98512,378018.0,mul,True,3867.6233181163448,756.1341137981649,417036.0,444217.0,449803.0
8509,32905,162534.0,mul,True,3529.4118779846667,422.8846499519113,180494.0,204000.0,216261.0
8510,80033,478711.0,mul,True,3783.5188656576847,654.3938525140439,501246.0,518387.0,522598.0
8511,47421,115076.0,mul,True,2722.312603951369,237.07396602715087,116833.0,117087.0,117091.0
8512,78728,320275.0,mul,True,3497.5148974553945,400.3317739690336,350172.0,375996.0,383376.0
8513,6051,153996.0,mul,True,3778.9261842290966,649.250217770036,157924.0,158395.0,158400.0
8514,8822,429211.0,mul,True,4146.337742192378,1220.6142842245577,426208.0,425543.0,425519.0
8515,1826,390419.0,mul,True,3912.1207617891714,816.2125903602486,408981.0,415347.0,415792.0
8516,63139,161760.0,mul,True,3470.147862656724,389.8539481240157,171733.0,175184.0,175426.0
8517,76087,313908.0,mul,True,2293.0061126868454,548.2035831898382,317208.0,318290.0,318363.0
8518,27012,249139.0,mul,True,3234.2942461958223,254.6842335428463,252972.0,254270.0,254362.0
8519,67207,167354.0,mul,True,3195.260113530211,416.8346452387699,170695.0,170783.0,170783.0
8520,32408,295074.0,mul,True,3967.131022698035,897.1240950932785,322404.0,339617.0,342672.0
8521,45239,133867.0,mul,True,3381.6588454011585,328.0704122052523,142673.0,145728.0,145943.0
8522,77535,210945.0,mul,True,3748.0187765176474,615.6709658190997,211920.0,211983.0,211983.0
8523,27278,279458.0,mul,True,3574.0820621294542,608.0271503828205,274354.0,273837.0,273833.0
8524,53204,69207.0,mul,True,1505.7763166940326,437.20033881883955,65661.0,65148.0,65139.0
8525,81007,283824.0,mul,False,3271.525408672051,272.4436962976165,311963.0,376889.0,455327.0
8526,11801,504982.0,mul,True,3917.2086429885367,823.3792530644533,506691.0,507877.0,508141.0
8527,57104,147138.0,mul,True,2431.9270634300465,310.8043633281078,150218.0,150411.0,150412.0
8528,40504,171704.0,mul,True,3257.549400013681,265.0667780717804,174824.0,175874.0,175947.0
8529,2176,682805.0,mul,True,4231.60956515789,1413.2180423221103,698382.0,703640.0,704006.0
8530,46545,129849.0,mul,True,2373.2517454727686,368.0170849853669,131860.0,131967.0,131968.0
8531,91776,744808.0,mul,True,4294.4973898510225,1574.4784664415013,825916.0,881919.0,893205.0
8532,55060,191404.0,mul,True,1882.1268949091077,166.51756606751982,190581.0,189929.0,189751.0
8533,65616,179898.0,mul,False,2085.2771698347274,300.908253197742,193359.0,223353.0,257999.0
8534,33026,346930.0,mul,True,3769.9365754910614,639.2989100354686,354939.0,366282.0,373333.0
8535,40065,189290.0,mul,True,2301.6814900851305,390.6923990193744,193431.0,194030.0,194040.0
8536,75254,579138.0,mul,True,4186.460895168141,1307.7320392291801,577582.0,577489.0,577489.0
8537,32773,211777.0,mul,True,3721.8941139181225,588.6459727526989,230912.0,247378.0,252080.0
8538,95070,2883648.0,mul,True,5302.643978632944,8900.742664169024,3135452.0,3224044.0,3230275.0
8539,93420,723146.0,mul,True,4400.876013150408,1890.2426833412217,731696.0,734562.0,734761.0
8540,54449,163393.0,mul,True,1853.7953269638845,158.4393352853226,164455.0,165012.0,165092.0
8541,48867,111224.0,mul,True,2816.426981313689,245.37753963929757,111890.0,112101.0,112114.0
8542,54481,156396.0,mul,True,1774.6059530671248,190.91025179915934,157701.0,158140.0,158171.0
8543,11104,1088093.0,mul,True,4659.831129365733,2949.5283816335673,1069752.0,1067142.0,1067100.0
8544,55024,309385.0,mul,True,3784.670592357731,655.6901224460561,321842.0,326094.0,326391.0
8545,55426,316183.0,mul,True,3754.776615569141,622.8614371269782,325864.0,329148.0,329377.0
8546,32817,261786.0,mul,True,3692.2685210514346,559.4319296221312,274729.0,290490.0,298215.0
8547,98466,446587.0,mul,True,3979.362017221377,916.1770679205409,487501.0,513011.0,517474.0
8548,30306,820886.0,mul,True,4222.293225342288,1390.776113966603,836954.0,842366.0,842743.0
8549,72205,164072.0,mul,True,3237.069694003967,255.9016749991536,170022.0,172067.0,172211.0
8550,80302,1044138.0,mul,True,4329.442540436619,1671.9110259262663,1047910.0,1049167.0,1049254.0
8551,46526,169836.0,mul,True,1539.9495941955386,502.3551267939872,172542.0,172613.0,172613.0
8552,98335,595803.0,mul,True,4154.109367828325,1237.022833904257,646432.0,664204.0,665453.0
